Date,Year,Month,DateFraction,SmoothedSSN,Definitive,Extra1,Extra2
1787-01-01,1787,1,1787.042,185.7,-1.0,-1,1
1787-02-01,1787,2,1787.123,192.1,-1.0,-1,1
1787-03-01,1787,3,1787.204,198.6,-1.0,-1,1
1787-04-01,1787,4,1787.288,204.9,-1.0,-1,1
1787-05-01,1787,5,1787.371,209.8,-1.0,-1,1
1787-06-01,1787,6,1787.455,215.8,-1.0,-1,1
1787-07-01,1787,7,1787.538,220.3,-1.0,-1,1
1787-08-01,1787,8,1787.623,222.1,-1.0,-1,1
1787-09-01,1787,9,1787.707,227.6,-1.0,-1,1
1787-10-01,1787,10,1787.79,230.2,-1.0,-1,1
1787-11-01,1787,11,1787.874,227.4,-1.0,-1,1
1787-12-01,1787,12,1787.958,229.7,-1.0,-1,1
1788-01-01,1788,1,1788.042,234.4,-1.0,-1,1
1788-02-01,1788,2,1788.124,235.3,-1.0,-1,1
1788-03-01,1788,3,1788.206,234.1,-1.0,-1,1
1788-04-01,1788,4,1788.29,231.9,-1.0,-1,1
1788-05-01,1788,5,1788.373,227.6,-1.0,-1,1
1788-06-01,1788,6,1788.456,221.3,-1.0,-1,1
1788-07-01,1788,7,1788.54,216.5,-1.0,-1,1
1788-08-01,1788,8,1788.624,214.6,-1.0,-1,1
1788-09-01,1788,9,1788.708,212.7,-1.0,-1,1
1788-10-01,1788,10,1788.791,212.1,-1.0,-1,1
1788-11-01,1788,11,1788.874,213.8,-1.0,-1,1
1788-12-01,1788,12,1788.958,212.2,-1.0,-1,1
1789-01-01,1789,1,1789.042,208.1,-1.0,-1,1
1789-02-01,1789,2,1789.123,204.1,-1.0,-1,1
1789-03-01,1789,3,1789.204,199.8,-1.0,-1,1
1789-04-01,1789,4,1789.288,194.2,-1.0,-1,1
1789-05-01,1789,5,1789.371,193.3,-1.0,-1,1
1789-06-01,1789,6,1789.455,196.4,-1.0,-1,1
1789-07-01,1789,7,1789.538,196.1,-1.0,-1,1
1789-08-01,1789,8,1789.623,195.5,-1.0,-1,1
1789-09-01,1789,9,1789.707,194.0,-1.0,-1,1
1789-10-01,1789,10,1789.79,190.3,-1.0,-1,1
1789-11-01,1789,11,1789.874,186.1,-1.0,-1,1
1789-12-01,1789,12,1789.958,182.0,-1.0,-1,1
1790-01-01,1790,1,1790.042,176.7,-1.0,-1,1
1790-02-01,1790,2,1790.123,172.3,-1.0,-1,1
1790-03-01,1790,3,1790.204,168.7,-1.0,-1,1
1790-04-01,1790,4,1790.288,166.0,-1.0,-1,1
1790-05-01,1790,5,1790.371,162.0,-1.0,-1,1
1790-06-01,1790,6,1790.455,154.1,-1.0,-1,1
1790-07-01,1790,7,1790.538,147.7,-1.0,-1,1
1790-08-01,1790,8,1790.623,141.1,-1.0,-1,1
1790-09-01,1790,9,1790.707,135.0,-1.0,-1,1
1790-10-01,1790,10,1790.79,132.2,-1.0,-1,1
1790-11-01,1790,11,1790.874,129.7,-1.0,-1,1
1790-12-01,1790,12,1790.958,126.5,-1.0,-1,1
1791-01-01,1791,1,1791.042,124.8,-1.0,-1,1
1791-02-01,1791,2,1791.123,121.9,-1.0,-1,1
1791-03-01,1791,3,1791.204,118.1,-1.0,-1,1
1791-04-01,1791,4,1791.288,115.7,-1.0,-1,1
1791-05-01,1791,5,1791.371,113.1,-1.0,-1,1
1791-06-01,1791,6,1791.455,111.5,-1.0,-1,1
1791-07-01,1791,7,1791.538,109.9,-1.0,-1,1
1791-08-01,1791,8,1791.623,109.1,-1.0,-1,1
1791-09-01,1791,9,1791.707,108.4,-1.0,-1,1
1791-10-01,1791,10,1791.79,107.6,-1.0,-1,1
1791-11-01,1791,11,1791.874,106.7,-1.0,-1,1
1791-12-01,1791,12,1791.958,105.6,-1.0,-1,1
1792-01-01,1792,1,1792.042,103.7,-1.0,-1,1
1792-02-01,1792,2,1792.124,103.1,-1.0,-1,1
1792-03-01,1792,3,1792.206,103.7,-1.0,-1,1
1792-04-01,1792,4,1792.29,103.0,-1.0,-1,1
1792-05-01,1792,5,1792.373,102.2,-1.0,-1,1
1792-06-01,1792,6,1792.456,100.8,-1.0,-1,1
1792-07-01,1792,7,1792.54,99.9,-1.0,-1,1
1792-08-01,1792,8,1792.624,99.2,-1.0,-1,1
1792-09-01,1792,9,1792.708,98.0,-1.0,-1,1
1792-10-01,1792,10,1792.791,95.9,-1.0,-1,1
1792-11-01,1792,11,1792.874,93.7,-1.0,-1,1
1792-12-01,1792,12,1792.958,92.3,-1.0,-1,1
1793-01-01,1793,1,1793.042,91.9,-1.0,-1,1
1793-02-01,1793,2,1793.123,90.1,-1.0,-1,1
1793-03-01,1793,3,1793.204,85.5,-1.0,-1,1
1793-04-01,1793,4,1793.288,82.2,-1.0,-1,1
1793-05-01,1793,5,1793.371,80.5,-1.0,-1,1
1793-06-01,1793,6,1793.455,78.9,-1.0,-1,1
1793-07-01,1793,7,1793.538,77.4,-1.0,-1,1
1793-08-01,1793,8,1793.623,75.9,-1.0,-1,1
1793-09-01,1793,9,1793.707,73.9,-1.0,-1,1
1793-10-01,1793,10,1793.79,71.0,-1.0,-1,1
1793-11-01,1793,11,1793.874,69.5,-1.0,-1,1
1793-12-01,1793,12,1793.958,69.1,-1.0,-1,1
1794-01-01,1794,1,1794.042,67.8,-1.0,-1,1
1794-02-01,1794,2,1794.123,67.9,-1.0,-1,1
1794-03-01,1794,3,1794.204,67.7,-1.0,-1,1
1794-04-01,1794,4,1794.288,65.6,-1.0,-1,1
1794-05-01,1794,5,1794.371,65.9,-1.0,-1,1
1794-06-01,1794,6,1794.455,67.9,-1.0,-1,1
1794-07-01,1794,7,1794.538,66.7,-1.0,-1,1
1794-08-01,1794,8,1794.623,64.8,-1.0,-1,1
1794-09-01,1794,9,1794.707,62.7,-1.0,-1,1
1794-10-01,1794,10,1794.79,60.3,-1.0,-1,1
1794-11-01,1794,11,1794.874,57.9,-1.0,-1,1
1794-12-01,1794,12,1794.958,54.5,-1.0,-1,1
1795-01-01,1795,1,1795.042,50.8,-1.0,-1,1
1795-02-01,1795,2,1795.123,47.9,-1.0,-1,1
1795-03-01,1795,3,1795.204,47.1,-1.0,-1,1
1795-04-01,1795,4,1795.288,46.6,-1.0,-1,1
1795-05-01,1795,5,1795.371,43.0,-1.0,-1,1
1795-06-01,1795,6,1795.455,37.8,-1.0,-1,1
1795-07-01,1795,7,1795.538,35.5,-1.0,-1,1
1795-08-01,1795,8,1795.623,34.4,-1.0,-1,1
1795-09-01,1795,9,1795.707,33.5,-1.0,-1,1
1795-10-01,1795,10,1795.79,34.6,-1.0,-1,1
1795-11-01,1795,11,1795.874,34.9,-1.0,-1,1
1795-12-01,1795,12,1795.958,33.4,-1.0,-1,1
1796-01-01,1796,1,1796.042,33.7,-1.0,-1,1
1796-02-01,1796,2,1796.124,33.0,-1.0,-1,1
1796-03-01,1796,3,1796.206,31.6,-1.0,-1,1
1796-04-01,1796,4,1796.29,31.4,-1.0,-1,1
1796-05-01,1796,5,1796.373,29.6,-1.0,-1,1
1796-06-01,1796,6,1796.456,27.6,-1.0,-1,1
1796-07-01,1796,7,1796.54,26.2,-1.0,-1,1
1796-08-01,1796,8,1796.624,24.3,-1.0,-1,1
1796-09-01,1796,9,1796.708,22.1,-1.0,-1,1
1796-10-01,1796,10,1796.791,19.4,-1.0,-1,1
1796-11-01,1796,11,1796.874,16.5,-1.0,-1,1
1796-12-01,1796,12,1796.958,15.9,-1.0,-1,1
1797-01-01,1797,1,1797.042,14.6,-1.0,-1,1
1797-02-01,1797,2,1797.123,13.3,-1.0,-1,1
1797-03-01,1797,3,1797.204,12.8,-1.0,-1,1
1797-04-01,1797,4,1797.288,11.6,-1.0,-1,1
1797-05-01,1797,5,1797.371,11.1,-1.0,-1,1
1797-06-01,1797,6,1797.455,10.8,-1.0,-1,1
1797-07-01,1797,7,1797.538,9.8,-1.0,-1,1
1797-08-01,1797,8,1797.623,8.9,-1.0,-1,1
1797-09-01,1797,9,1797.707,9.5,-1.0,-1,1
1797-10-01,1797,10,1797.79,9.9,-1.0,-1,1
1797-11-01,1797,11,1797.874,9.2,-1.0,-1,1
1797-12-01,1797,12,1797.958,7.9,-1.0,-1,1
1798-01-01,1798,1,1798.042,6.8,-1.0,-1,1
1798-02-01,1798,2,1798.123,6.3,-1.0,-1,1
1798-03-01,1798,3,1798.204,5.9,-1.0,-1,1
1798-04-01,1798,4,1798.288,5.3,-1.0,-1,1
1798-05-01,1798,5,1798.371,5.4,-1.0,-1,1
1798-06-01,1798,6,1798.455,6.3,-1.0,-1,1
1798-07-01,1798,7,1798.538,6.7,-1.0,-1,1
1798-08-01,1798,8,1798.623,7.3,-1.0,-1,1
1798-09-01,1798,9,1798.707,8.6,-1.0,-1,1
1798-10-01,1798,10,1798.79,9.7,-1.0,-1,1
1798-11-01,1798,11,1798.874,10.8,-1.0,-1,1
1798-12-01,1798,12,1798.958,12.1,-1.0,-1,1
1799-01-01,1799,1,1799.042,13.0,-1.0,-1,1
1799-02-01,1799,2,1799.123,12.9,-1.0,-1,1
1799-03-01,1799,3,1799.204,12.5,-1.0,-1,1
1799-04-01,1799,4,1799.288,12.6,-1.0,-1,1
1799-05-01,1799,5,1799.371,12.1,-1.0,-1,1
1799-06-01,1799,6,1799.455,11.4,-1.0,-1,1
1799-07-01,1799,7,1799.538,11.6,-1.0,-1,1
1799-08-01,1799,8,1799.623,11.8,-1.0,-1,1
1799-09-01,1799,9,1799.707,11.0,-1.0,-1,1
1799-10-01,1799,10,1799.79,9.9,-1.0,-1,1
1799-11-01,1799,11,1799.874,9.1,-1.0,-1,1
1799-12-01,1799,12,1799.958,9.8,-1.0,-1,1
1800-01-01,1800,1,1800.042,12.0,-1.0,-1,1
1800-02-01,1800,2,1800.123,14.6,-1.0,-1,1
1800-03-01,1800,3,1800.204,16.8,-1.0,-1,1
1800-04-01,1800,4,1800.288,18.1,-1.0,-1,1
1800-05-01,1800,5,1800.371,19.2,-1.0,-1,1
1800-06-01,1800,6,1800.455,21.9,-1.0,-1,1
1800-07-01,1800,7,1800.538,25.5,-1.0,-1,1
1800-08-01,1800,8,1800.623,28.3,-1.0,-1,1
1800-09-01,1800,9,1800.707,30.8,-1.0,-1,1
1800-10-01,1800,10,1800.79,34.0,-1.0,-1,1
1800-11-01,1800,11,1800.874,38.1,-1.0,-1,1
1800-12-01,1800,12,1800.958,40.5,-1.0,-1,1
1801-01-01,1801,1,1801.042,42.0,-1.0,-1,1
1801-02-01,1801,2,1801.123,44.3,-1.0,-1,1
1801-03-01,1801,3,1801.204,47.1,-1.0,-1,1
1801-04-01,1801,4,1801.288,50.1,-1.0,-1,1
1801-05-01,1801,5,1801.371,53.5,-1.0,-1,1
1801-06-01,1801,6,1801.455,56.1,-1.0,-1,1
1801-07-01,1801,7,1801.538,58.1,-1.0,-1,1
1801-08-01,1801,8,1801.623,60.8,-1.0,-1,1
1801-09-01,1801,9,1801.707,62.8,-1.0,-1,1
1801-10-01,1801,10,1801.79,64.3,-1.0,-1,1
1801-11-01,1801,11,1801.874,65.9,-1.0,-1,1
1801-12-01,1801,12,1801.958,67.8,-1.0,-1,1
1802-01-01,1802,1,1802.042,69.7,-1.0,-1,1
1802-02-01,1802,2,1802.123,71.4,-1.0,-1,1
1802-03-01,1802,3,1802.204,73.4,-1.0,-1,1
1802-04-01,1802,4,1802.288,75.1,-1.0,-1,1
1802-05-01,1802,5,1802.371,75.2,-1.0,-1,1
1802-06-01,1802,6,1802.455,74.9,-1.0,-1,1
1802-07-01,1802,7,1802.538,75.2,-1.0,-1,1
1802-08-01,1802,8,1802.623,75.6,-1.0,-1,1
1802-09-01,1802,9,1802.707,75.1,-1.0,-1,1
1802-10-01,1802,10,1802.79,73.1,-1.0,-1,1
1802-11-01,1802,11,1802.874,72.0,-1.0,-1,1
1802-12-01,1802,12,1802.958,71.3,-1.0,-1,1
1803-01-01,1803,1,1803.042,70.6,-1.0,-1,1
1803-02-01,1803,2,1803.123,69.5,-1.0,-1,1
1803-03-01,1803,3,1803.204,68.0,-1.0,-1,1
1803-04-01,1803,4,1803.288,68.6,-1.0,-1,1
1803-05-01,1803,5,1803.371,70.9,-1.0,-1,1
1803-06-01,1803,6,1803.455,71.9,-1.0,-1,1
1803-07-01,1803,7,1803.538,71.4,-1.0,-1,1
1803-08-01,1803,8,1803.623,70.9,-1.0,-1,1
1803-09-01,1803,9,1803.707,72.0,-1.0,-1,1
1803-10-01,1803,10,1803.79,75.1,-1.0,-1,1
1803-11-01,1803,11,1803.874,76.1,-1.0,-1,1
1803-12-01,1803,12,1803.958,75.3,-1.0,-1,1
1804-01-01,1804,1,1804.042,73.9,-1.0,-1,1
1804-02-01,1804,2,1804.124,73.3,-1.0,-1,1
1804-03-01,1804,3,1804.206,74.4,-1.0,-1,1
1804-04-01,1804,4,1804.29,75.5,-1.0,-1,1
1804-05-01,1804,5,1804.373,76.7,-1.0,-1,1
1804-06-01,1804,6,1804.456,78.3,-1.0,-1,1
1804-07-01,1804,7,1804.54,80.2,-1.0,-1,1
1804-08-01,1804,8,1804.624,81.0,-1.0,-1,1
1804-09-01,1804,9,1804.708,80.9,-1.0,-1,1
1804-10-01,1804,10,1804.791,80.3,-1.0,-1,1
1804-11-01,1804,11,1804.874,79.8,-1.0,-1,1
1804-12-01,1804,12,1804.958,80.5,-1.0,-1,1
1805-01-01,1805,1,1805.042,81.5,-1.0,-1,1
1805-02-01,1805,2,1805.123,82.0,-1.0,-1,1
1805-03-01,1805,3,1805.204,81.4,-1.0,-1,1
1805-04-01,1805,4,1805.288,78.5,-1.0,-1,1
1805-05-01,1805,5,1805.371,74.8,-1.0,-1,1
1805-06-01,1805,6,1805.455,71.9,-1.0,-1,1
1805-07-01,1805,7,1805.538,68.9,-1.0,-1,1
1805-08-01,1805,8,1805.623,66.3,-1.0,-1,1
1805-09-01,1805,9,1805.707,64.0,-1.0,-1,1
1805-10-01,1805,10,1805.79,62.1,-1.0,-1,1
1805-11-01,1805,11,1805.874,60.5,-1.0,-1,1
1805-12-01,1805,12,1805.958,58.6,-1.0,-1,1
1806-01-01,1806,1,1806.042,57.0,-1.0,-1,1
1806-02-01,1806,2,1806.123,55.4,-1.0,-1,1
1806-03-01,1806,3,1806.204,52.8,-1.0,-1,1
1806-04-01,1806,4,1806.288,51.2,-1.0,-1,1
1806-05-01,1806,5,1806.371,49.9,-1.0,-1,1
1806-06-01,1806,6,1806.455,47.8,-1.0,-1,1
1806-07-01,1806,7,1806.538,45.0,-1.0,-1,1
1806-08-01,1806,8,1806.623,41.9,-1.0,-1,1
1806-09-01,1806,9,1806.707,39.1,-1.0,-1,1
1806-10-01,1806,10,1806.79,37.2,-1.0,-1,1
1806-11-01,1806,11,1806.874,35.8,-1.0,-1,1
1806-12-01,1806,12,1806.958,33.7,-1.0,-1,1
1807-01-01,1807,1,1807.042,31.6,-1.0,-1,1
1807-02-01,1807,2,1807.123,29.4,-1.0,-1,1
1807-03-01,1807,3,1807.204,27.1,-1.0,-1,1
1807-04-01,1807,4,1807.288,24.5,-1.0,-1,1
1807-05-01,1807,5,1807.371,21.6,-1.0,-1,1
1807-06-01,1807,6,1807.455,18.4,-1.0,-1,1
1807-07-01,1807,7,1807.538,15.9,-1.0,-1,1
1807-08-01,1807,8,1807.623,14.6,-1.0,-1,1
1807-09-01,1807,9,1807.707,13.4,-1.0,-1,1
1807-10-01,1807,10,1807.79,11.9,-1.0,-1,1
1807-11-01,1807,11,1807.874,11.3,-1.0,-1,1
1807-12-01,1807,12,1807.958,11.7,-1.0,-1,1
1808-01-01,1808,1,1808.042,11.4,-1.0,-1,1
1808-02-01,1808,2,1808.124,10.7,-1.0,-1,1
1808-03-01,1808,3,1808.206,10.8,-1.0,-1,1
1808-04-01,1808,4,1808.29,11.0,-1.0,-1,1
1808-05-01,1808,5,1808.373,11.3,-1.0,-1,1
1808-06-01,1808,6,1808.456,12.7,-1.0,-1,1
1808-07-01,1808,7,1808.54,14.1,-1.0,-1,1
1808-08-01,1808,8,1808.624,14.9,-1.0,-1,1
1808-09-01,1808,9,1808.708,15.3,-1.0,-1,1
1808-10-01,1808,10,1808.791,14.7,-1.0,-1,1
1808-11-01,1808,11,1808.874,13.2,-1.0,-1,1
1808-12-01,1808,12,1808.958,12.0,-1.0,-1,1
1809-01-01,1809,1,1809.042,11.1,-1.0,-1,1
1809-02-01,1809,2,1809.123,10.1,-1.0,-1,1
1809-03-01,1809,3,1809.204,8.8,-1.0,-1,1
1809-04-01,1809,4,1809.288,7.7,-1.0,-1,1
1809-05-01,1809,5,1809.371,6.7,-1.0,-1,1
1809-06-01,1809,6,1809.455,5.1,-1.0,-1,1
1809-07-01,1809,7,1809.538,3.7,-1.0,-1,1
1809-08-01,1809,8,1809.623,2.6,-1.0,-1,1
1809-09-01,1809,9,1809.707,1.9,-1.0,-1,1
1809-10-01,1809,10,1809.79,1.6,-1.0,-1,1
1809-11-01,1809,11,1809.874,1.3,-1.0,-1,1
1809-12-01,1809,12,1809.958,0.7,-1.0,-1,1
1810-01-01,1810,1,1810.042,0.1,-1.0,-1,1
1810-02-01,1810,2,1810.123,0.1,-1.0,-1,1
1810-03-01,1810,3,1810.204,0.0,-1.0,-1,1
1810-04-01,1810,4,1810.288,0.0,-1.0,-1,1
1810-05-01,1810,5,1810.371,0.0,-1.0,-1,1
1810-06-01,1810,6,1810.455,0.0,-1.0,-1,1
1810-07-01,1810,7,1810.538,0.0,-1.0,-1,1
1810-08-01,1810,8,1810.623,0.0,-1.0,-1,1
1810-09-01,1810,9,1810.707,0.0,-1.0,-1,1
1810-10-01,1810,10,1810.79,0.0,-1.0,-1,1
1810-11-01,1810,11,1810.874,0.0,-1.0,-1,1
1810-12-01,1810,12,1810.958,0.0,-1.0,-1,1
1811-01-01,1811,1,1811.042,0.5,-1.0,-1,1
1811-02-01,1811,2,1811.123,0.9,-1.0,-1,1
1811-03-01,1811,3,1811.204,1.1,-1.0,-1,1
1811-04-01,1811,4,1811.288,1.7,-1.0,-1,1
1811-05-01,1811,5,1811.371,2.2,-1.0,-1,1
1811-06-01,1811,6,1811.455,2.3,-1.0,-1,1
1811-07-01,1811,7,1811.538,3.1,-1.0,-1,1
1811-08-01,1811,8,1811.623,4.1,-1.0,-1,1
1811-09-01,1811,9,1811.707,4.2,-1.0,-1,1
1811-10-01,1811,10,1811.79,4.3,-1.0,-1,1
1811-11-01,1811,11,1811.874,4.4,-1.0,-1,1
1811-12-01,1811,12,1811.958,4.5,-1.0,-1,1
1812-01-01,1812,1,1812.042,4.2,-1.0,-1,1
1812-02-01,1812,2,1812.124,4.9,-1.0,-1,1
1812-03-01,1812,3,1812.206,6.1,-1.0,-1,1
1812-04-01,1812,4,1812.29,6.2,-1.0,-1,1
1812-05-01,1812,5,1812.373,6.5,-1.0,-1,1
1812-06-01,1812,6,1812.456,7.6,-1.0,-1,1
1812-07-01,1812,7,1812.54,7.5,-1.0,-1,1
1812-08-01,1812,8,1812.624,7.3,-1.0,-1,1
1812-09-01,1812,9,1812.708,7.9,-1.0,-1,1
1812-10-01,1812,10,1812.791,9.2,-1.0,-1,1
1812-11-01,1812,11,1812.874,10.6,-1.0,-1,1
1812-12-01,1812,12,1812.958,11.6,-1.0,-1,1
1813-01-01,1813,1,1813.042,13.6,-1.0,-1,1
1813-02-01,1813,2,1813.123,14.3,-1.0,-1,1
1813-03-01,1813,3,1813.204,14.5,-1.0,-1,1
1813-04-01,1813,4,1813.288,16.9,-1.0,-1,1
1813-05-01,1813,5,1813.371,19.1,-1.0,-1,1
1813-06-01,1813,6,1813.455,20.0,-1.0,-1,1
1813-07-01,1813,7,1813.538,21.9,-1.0,-1,1
1813-08-01,1813,8,1813.623,23.5,-1.0,-1,1
1813-09-01,1813,9,1813.707,23.9,-1.0,-1,1
1813-10-01,1813,10,1813.79,24.7,-1.0,-1,1
1813-11-01,1813,11,1813.874,25.2,-1.0,-1,1
1813-12-01,1813,12,1813.958,25.5,-1.0,-1,1
1814-01-01,1814,1,1814.042,25.7,-1.0,-1,1
1814-02-01,1814,2,1814.123,25.3,-1.0,-1,1
1814-03-01,1814,3,1814.204,24.4,-1.0,-1,1
1814-04-01,1814,4,1814.288,23.3,-1.0,-1,1
1814-05-01,1814,5,1814.371,22.6,-1.0,-1,1
1814-06-01,1814,6,1814.455,22.8,-1.0,-1,1
1814-07-01,1814,7,1814.538,23.0,-1.0,-1,1
1814-08-01,1814,8,1814.623,24.2,-1.0,-1,1
1814-09-01,1814,9,1814.707,27.0,-1.0,-1,1
1814-10-01,1814,10,1814.79,29.0,-1.0,-1,1
1814-11-01,1814,11,1814.874,29.8,-1.0,-1,1
1814-12-01,1814,12,1814.958,33.0,-1.0,-1,1
1815-01-01,1815,1,1815.042,37.0,-1.0,-1,1
1815-02-01,1815,2,1815.123,41.3,-1.0,-1,1
1815-03-01,1815,3,1815.204,46.0,-1.0,-1,1
1815-04-01,1815,4,1815.288,48.6,-1.0,-1,1
1815-05-01,1815,5,1815.371,51.2,-1.0,-1,1
1815-06-01,1815,6,1815.455,55.9,-1.0,-1,1
1815-07-01,1815,7,1815.538,59.5,-1.0,-1,1
1815-08-01,1815,8,1815.623,62.5,-1.0,-1,1
1815-09-01,1815,9,1815.707,68.4,-1.0,-1,1
1815-10-01,1815,10,1815.79,73.6,-1.0,-1,1
1815-11-01,1815,11,1815.874,77.8,-1.0,-1,1
1815-12-01,1815,12,1815.958,79.4,-1.0,-1,1
1816-01-01,1816,1,1816.042,78.8,-1.0,-1,1
1816-02-01,1816,2,1816.124,77.3,-1.0,-1,1
1816-03-01,1816,3,1816.206,76.8,-1.0,-1,1
1816-04-01,1816,4,1816.29,79.5,-1.0,-1,1
1816-05-01,1816,5,1816.373,81.2,-1.0,-1,1
1816-06-01,1816,6,1816.456,78.8,-1.0,-1,1
1816-07-01,1816,7,1816.54,77.1,-1.0,-1,1
1816-08-01,1816,8,1816.624,77.0,-1.0,-1,1
1816-09-01,1816,9,1816.708,77.8,-1.0,-1,1
1816-10-01,1816,10,1816.791,77.1,-1.0,-1,1
1816-11-01,1816,11,1816.874,73.3,-1.0,-1,1
1816-12-01,1816,12,1816.958,71.4,-1.0,-1,1
1817-01-01,1817,1,1817.042,71.9,-1.0,-1,1
1817-02-01,1817,2,1817.123,74.2,-1.0,-1,1
1817-03-01,1817,3,1817.204,75.0,-1.0,-1,1
1817-04-01,1817,4,1817.288,72.1,-1.0,-1,1
1817-05-01,1817,5,1817.371,69.3,-1.0,-1,1
1817-06-01,1817,6,1817.455,68.5,-1.0,-1,1
1817-07-01,1817,7,1817.538,68.3,-1.0,-1,1
1817-08-01,1817,8,1817.623,65.8,-1.0,-1,1
1817-09-01,1817,9,1817.707,58.4,-1.0,-1,1
1817-10-01,1817,10,1817.79,54.0,-1.0,-1,1
1817-11-01,1817,11,1817.874,56.8,-1.0,-1,1
1817-12-01,1817,12,1817.958,58.8,-1.0,-1,1
1818-01-01,1818,1,1818.042,57.0,-1.0,8,1
1818-02-01,1818,2,1818.123,54.6,-1.0,14,1
1818-03-01,1818,3,1818.204,52.9,-1.0,14,1
1818-04-01,1818,4,1818.288,52.6,-1.0,21,1
1818-05-01,1818,5,1818.371,51.7,-1.0,25,1
1818-06-01,1818,6,1818.455,50.3,-1.0,25,1
1818-07-01,1818,7,1818.538,50.0,9.0,21,1
1818-08-01,1818,8,1818.623,49.7,9.0,20,1
1818-09-01,1818,9,1818.707,48.1,8.8,18,1
1818-10-01,1818,10,1818.79,45.6,8.6,22,1
1818-11-01,1818,11,1818.874,42.3,8.3,12,1
1818-12-01,1818,12,1818.958,39.9,8.0,13,1
1819-01-01,1819,1,1819.042,40.0,8.1,12,1
1819-02-01,1819,2,1819.123,39.9,8.0,10,1
1819-03-01,1819,3,1819.204,38.7,7.9,23,1
1819-04-01,1819,4,1819.288,37.6,7.8,23,1
1819-05-01,1819,5,1819.371,38.3,7.9,31,1
1819-06-01,1819,6,1819.455,39.6,8.0,23,1
1819-07-01,1819,7,1819.538,39.0,8.0,15,1
1819-08-01,1819,8,1819.623,38.5,7.9,24,1
1819-09-01,1819,9,1819.707,38.9,8.0,27,1
1819-10-01,1819,10,1819.79,38.9,8.0,22,1
1819-11-01,1819,11,1819.874,39.6,8.0,19,1
1819-12-01,1819,12,1819.958,38.6,7.9,20,1
1820-01-01,1820,1,1820.042,36.1,7.7,19,1
1820-02-01,1820,2,1820.124,35.3,7.6,14,1
1820-03-01,1820,3,1820.206,34.6,7.5,23,1
1820-04-01,1820,4,1820.29,32.7,7.3,19,1
1820-05-01,1820,5,1820.373,30.2,7.1,20,1
1820-06-01,1820,6,1820.456,27.5,6.7,25,1
1820-07-01,1820,7,1820.54,26.2,6.6,7,1
1820-08-01,1820,8,1820.624,24.8,6.4,17,1
1820-09-01,1820,9,1820.708,23.3,6.2,25,1
1820-10-01,1820,10,1820.791,22.7,6.2,26,1
1820-11-01,1820,11,1820.874,20.0,5.8,13,1
1820-12-01,1820,12,1820.958,17.5,5.5,16,1
1821-01-01,1821,1,1821.042,15.6,5.2,8,1
1821-02-01,1821,2,1821.123,12.9,4.8,24,1
1821-03-01,1821,3,1821.204,11.4,4.6,29,1
1821-04-01,1821,4,1821.288,12.0,4.7,18,1
1821-05-01,1821,5,1821.371,12.5,4.8,31,1
1821-06-01,1821,6,1821.455,11.6,4.6,29,1
1821-07-01,1821,7,1821.538,9.5,4.3,24,1
1821-08-01,1821,8,1821.623,7.8,4.0,26,1
1821-09-01,1821,9,1821.707,8.3,4.0,29,1
1821-10-01,1821,10,1821.79,9.3,4.2,28,1
1821-11-01,1821,11,1821.874,9.5,4.3,27,1
1821-12-01,1821,12,1821.958,9.8,4.3,31,1
1822-01-01,1822,1,1822.042,10.4,4.4,31,1
1822-02-01,1822,2,1822.123,10.6,4.5,28,1
1822-03-01,1822,3,1822.204,10.1,4.4,28,1
1822-04-01,1822,4,1822.288,8.5,4.1,26,1
1822-05-01,1822,5,1822.371,6.9,3.8,30,1
1822-06-01,1822,6,1822.455,6.6,3.7,29,1
1822-07-01,1822,7,1822.538,6.6,3.7,29,1
1822-08-01,1822,8,1822.623,6.5,3.7,31,1
1822-09-01,1822,9,1822.707,5.4,3.5,30,1
1822-10-01,1822,10,1822.79,3.4,3.0,31,1
1822-11-01,1822,11,1822.874,2.4,2.7,30,1
1822-12-01,1822,12,1822.958,1.9,2.6,30,1
1823-01-01,1823,1,1823.042,1.0,2.3,31,1
1823-02-01,1823,2,1823.123,0.3,2.1,28,1
1823-03-01,1823,3,1823.204,0.2,2.1,29,1
1823-04-01,1823,4,1823.288,0.2,2.1,30,1
1823-05-01,1823,5,1823.371,0.2,2.0,25,1
1823-06-01,1823,6,1823.455,1.6,2.5,23,1
1823-07-01,1823,7,1823.538,4.5,3.3,24,1
1823-08-01,1823,8,1823.623,6.7,3.7,27,1
1823-09-01,1823,9,1823.707,7.4,3.8,27,1
1823-10-01,1823,10,1823.79,8.7,4.0,20,1
1823-11-01,1823,11,1823.874,10.3,4.3,20,1
1823-12-01,1823,12,1823.958,10.5,4.4,18,1
1824-01-01,1824,1,1824.042,10.4,4.3,3,1
1824-02-01,1824,2,1824.124,10.5,4.4,0,1
1824-03-01,1824,3,1824.206,12.0,4.6,21,1
1824-04-01,1824,4,1824.29,15.2,5.1,8,1
1824-05-01,1824,5,1824.373,17.0,5.4,19,1
1824-06-01,1824,6,1824.456,15.6,5.2,25,1
1824-07-01,1824,7,1824.54,13.1,4.8,21,1
1824-08-01,1824,8,1824.624,12.3,4.7,15,1
1824-09-01,1824,9,1824.708,14.2,5.0,19,1
1824-10-01,1824,10,1824.791,14.6,5.1,25,1
1824-11-01,1824,11,1824.874,14.4,5.1,18,1
